// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.162453,-0.67752,0.608809,-0.379377,14.572394,2.219379,-0.272277,1.226384,-2.756641,1.334691,0.809326,-0.572998,-0.667236
-0.148408,-0.679494,0.613779,-0.373548,13.36401,3.067377,-2.14451,0.879425,-2.787554,1.322743,0.782471,-0.587158,-0.684326
-0.135257,-0.680975,0.619447,-0.36642,12.832479,2.567951,-2.934602,0.535802,-2.844017,1.37089,0.750977,-0.601563,-0.705811
-0.122285,-0.681936,0.625624,-0.358614,12.280981,2.573518,-4.728434,0.371939,-2.883856,1.475193,0.724365,-0.620117,-0.7229
-0.107145,-0.682594,0.630774,-0.353142,12.913662,2.680184,-4.880882,1.030194,-2.796804,1.58338,0.704102,-0.631836,-0.733643
-0.092598,-0.682516,0.635677,-0.348586,12.707419,1.986078,-6.570371,1.062219,-2.532908,1.622345,0.677246,-0.648193,-0.748291
-0.079959,-0.681741,0.640729,-0.343952,11.547172,1.733992,-6.944789,0.772837,-2.262116,1.594758,0.654785,-0.657715,-0.768066
-0.069715,-0.680403,0.645831,-0.339254,10.56578,1.177776,-8.420457,0.42132,-1.9191,1.510049,0.630127,-0.66748,-0.776367
-0.060798,-0.678703,0.650466,-0.335501,8.835731,0.546998,-8.80153,0.393869,-1.595431,1.41417,0.616699,-0.672119,-0.785156
-0.054075,-0.676527,0.655031,-0.332145,8.435823,1.317893,-4.749329,0.142254,-1.215806,1.326421,0.596191,-0.675049,-0.789307
-0.052587,-0.673914,0.661213,-0.32538,7.022176,0.460868,-7.750643,-1.120532,-0.987678,1.215593,0.588867,-0.661621,-0.809814
-0.05418,-0.671482,0.668434,-0.315233,4.220359,-2.212274,-12.190994,-2.053201,-1.050828,1.097893,0.577148,-0.643799,-0.834717
-0.055304,-0.669397,0.674497,-0.306435,3.846569,-4.769058,-10.113516,-1.728627,-0.949518,0.937651,0.56543,-0.635254,-0.846191
-0.055469,-0.667899,0.678682,-0.300375,5.54927,-4.533407,-6.929668,-1.113698,-0.719668,0.698531,0.560547,-0.624023,-0.859863
-0.05628,-0.666498,0.681444,-0.297064,6.475336,-4.795612,-6.542047,-0.736202,-0.262569,0.484292,0.560303,-0.617188,-0.860107
-0.056891,-0.665348,0.682495,-0.297112,5.85806,-4.109867,-5.26764,-0.151315,0.169784,0.2745,0.567139,-0.614746,-0.85791
-0.057856,-0.664365,0.682188,-0.299818,5.326282,-4.359479,-4.861368,0.25098,0.569679,0.07725,0.571533,-0.610352,-0.855957
-0.059317,-0.663505,0.680692,-0.304798,4.824071,-4.330355,-4.548237,0.564191,0.95382,-0.098035,0.585449,-0.616699,-0.842285
-0.061752,-0.662804,0.678379,-0.310932,4.133881,-4.14226,-4.296461,0.647463,1.231346,-0.276691,0.605713,-0.609375,-0.831543
-0.065266,-0.662433,0.675234,-0.317776,4.067064,-4.197396,-4.267191,0.652824,1.46979,-0.487111,0.621582,-0.609131,-0.813965
