// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
0.622617,-0.328316,-0.423705,-0.570115,8.026433,-0.47495,2.335424,0.006234,0.111111,0.016673,0.930664,0.458252,0.427979
0.622974,-0.328008,-0.423462,-0.570082,8.064367,-0.415108,2.346411,0.043841,0.108569,0.024863,0.932861,0.458252,0.427979
0.623415,-0.327573,-0.423308,-0.569964,8.124451,-0.410518,2.406539,0.088656,0.11642,0.031498,0.930664,0.458252,0.430176
0.624,-0.32685,-0.423356,-0.569704,8.337703,-0.448983,2.493841,0.162679,0.124069,0.025054,0.932861,0.458252,0.427979
0.624723,-0.325823,-0.423612,-0.56931,8.56686,-0.467196,2.607854,0.251311,0.138596,0.021228,0.932861,0.456055,0.430176
0.625607,-0.32441,-0.424078,-0.568798,8.876713,-0.616453,2.791188,0.337514,0.159268,0.004676,0.935059,0.462891,0.432129
0.626566,-0.322681,-0.424703,-0.56826,9.158251,-0.921646,3.088886,0.408855,0.183009,-0.017261,0.930664,0.460449,0.429932
0.627593,-0.320616,-0.425528,-0.567678,9.501461,-1.161869,3.308836,0.474966,0.19615,-0.048729,0.93042,0.462646,0.427734
0.628652,-0.318302,-0.426526,-0.567058,9.64979,-1.144361,3.332701,0.537978,0.20601,-0.06963,0.928223,0.467285,0.423096
0.629708,-0.31583,-0.427639,-0.566431,9.730643,-0.836598,3.530447,0.564707,0.205738,-0.09292,0.932617,0.469482,0.425293
0.630649,-0.313477,-0.428816,-0.565802,9.691336,-0.397931,3.804644,0.556121,0.177233,-0.096541,0.927979,0.47168,0.427246
0.631502,-0.311444,-0.429924,-0.565132,9.73013,0.088008,3.93469,0.499713,0.136727,-0.072561,0.932373,0.471924,0.425293
0.63217,-0.309816,-0.430898,-0.564537,9.704392,0.721901,3.811717,0.421976,0.099524,-0.056815,0.930176,0.476318,0.422852
0.632639,-0.308743,-0.431572,-0.564084,9.760318,1.178903,3.390231,0.286768,0.063569,-0.0337,0.932373,0.474121,0.422852
0.632833,-0.308366,-0.431902,-0.56382,9.837238,1.21383,3.073929,0.133167,0.019501,-0.004514,0.932373,0.476318,0.422852
0.632925,-0.308565,-0.431868,-0.563634,10.11667,0.687688,2.657748,-0.000363,-0.006363,0.043397,0.932129,0.480957,0.418213
0.633163,-0.308938,-0.431565,-0.563394,10.434767,-0.106195,2.270435,-0.03234,0.020409,0.101363,0.930176,0.474121,0.422852
0.633734,-0.309173,-0.431174,-0.562923,10.78241,-1.122773,2.008128,0.009138,0.058347,0.158696,0.927979,0.473877,0.427246
0.634558,-0.309149,-0.431075,-0.562082,11.207397,-2.041842,1.567635,0.130023,0.052869,0.197064,0.939209,0.469727,0.423096
0.635483,-0.308888,-0.431498,-0.560855,11.473764,-2.701522,1.841639,0.250541,-0.005363,0.201322,0.937012,0.467529,0.418945
0.6363,-0.308526,-0.432751,-0.559161,11.338322,-3.268575,3.100314,0.397911,-0.134141,0.191706,0.935059,0.462891,0.412598
0.636758,-0.308432,-0.435454,-0.556587,11.689216,-2.646867,3.796218,0.572116,-0.43749,0.194141,0.946045,0.472412,0.396973
0.636939,-0.308841,-0.439376,-0.55306,12.613627,-1.224507,3.938839,0.717077,-0.727954,0.25593,0.943848,0.467773,0.397217
0.637445,-0.309361,-0.443245,-0.549084,12.58517,0.142591,4.700887,0.749244,-0.736499,0.359472,0.955078,0.463623,0.388672
0.638085,-0.31078,-0.446354,-0.545005,11.752087,1.717174,6.121408,0.577151,-0.728944,0.516926,0.950684,0.468018,0.371094
0.638409,-0.313953,-0.448722,-0.540847,11.64072,3.441444,6.768998,0.251597,-0.862451,0.692187,0.964355,0.459473,0.360596
0.638747,-0.318202,-0.450116,-0.536791,11.703948,4.396673,6.259002,0.008032,-0.843383,0.84102,0.968994,0.452881,0.354248
0.639379,-0.322517,-0.450034,-0.533522,11.359742,4.878545,5.761585,-0.218583,-0.588745,0.869351,0.976318,0.435059,0.348633
0.639812,-0.327153,-0.448672,-0.531325,10.689242,4.688331,5.452927,-0.498431,-0.404827,0.824868,0.976318,0.432617,0.353027
0.64001,-0.331779,-0.446601,-0.52996,10.462763,3.472009,5.145064,-0.669562,-0.282964,0.736573,0.985596,0.421631,0.351563
0.640313,-0.335522,-0.443864,-0.529536,10.222018,1.757539,5.18662,-0.696703,-0.029319,0.595267,0.986084,0.408203,0.354248
0.640779,-0.338181,-0.441018,-0.52966,9.663811,0.36779,5.737192,-0.61481,0.147726,0.450671,0.990723,0.403809,0.356689
0.641215,-0.340122,-0.438841,-0.529697,9.133637,-0.565445,6.317914,-0.43912,0.132287,0.352685,0.984131,0.39917,0.354736
0.641828,-0.341409,-0.437555,-0.529191,8.948015,-0.920346,6.362853,-0.20823,0.063209,0.320359,0.98877,0.392334,0.350586
0.642711,-0.342203,-0.436682,-0.528327,8.781981,-0.322943,6.480448,-0.045552,0.064249,0.325725,0.993408,0.387939,0.361816
0.643879,-0.342937,-0.435952,-0.527029,8.553504,0.263891,6.689725,0.028791,0.04449,0.394684,0.993408,0.390137,0.352783
0.645053,-0.344023,-0.435606,-0.525169,8.688146,1.048714,6.66415,0.079027,-0.077391,0.473866,0.991455,0.378906,0.351318
0.646196,-0.345525,-0.435475,-0.522881,9.084549,2.008152,6.446605,0.077402,-0.183393,0.545238,1.000488,0.376953,0.355713
0.647386,-0.347309,-0.43506,-0.520568,9.419143,2.814853,6.157787,0.021993,-0.171682,0.599373,1.000732,0.365723,0.349609
0.648677,-0.349157,-0.434028,-0.518582,9.696857,3.279269,5.810012,-0.07746,-0.069181,0.614189,1.005127,0.365723,0.347412
0.649941,-0.350863,-0.432198,-0.517374,9.724716,2.903413,5.236601,-0.206188,0.103278,0.555586,0.998779,0.354248,0.3479
0.651085,-0.352136,-0.429702,-0.517151,9.273122,1.777417,4.739956,-0.317389,0.291094,0.422864,1.005615,0.354492,0.356689
0.651864,-0.353031,-0.427127,-0.517692,8.692112,0.496711,4.48926,-0.362778,0.365086,0.260598,1.008057,0.347656,0.361328
0.652222,-0.353505,-0.42496,-0.5187,8.305812,-0.659493,4.192638,-0.339992,0.35029,0.089209,1.001221,0.349854,0.363525
0.652223,-0.353461,-0.423305,-0.52008,7.942659,-1.345368,3.907847,-0.271607,0.335493,-0.074534,1.001465,0.345215,0.361572
0.652067,-0.35274,-0.422169,-0.521686,7.509364,-1.438001,3.70814,-0.164068,0.338594,-0.21616,0.999023,0.349609,0.363525
0.651727,-0.351514,-0.421663,-0.523345,7.016075,-1.036341,3.676152,-0.046129,0.299503,-0.327993,0.994385,0.354004,0.363281
0.651183,-0.350016,-0.421806,-0.524908,6.719536,-0.153103,3.757155,0.047035,0.217399,-0.40677,0.996338,0.358643,0.375977
0.650411,-0.348572,-0.422348,-0.526389,6.671331,0.727482,3.93752,0.077049,0.136827,-0.441783,0.994141,0.363037,0.369385
0.649496,-0.347377,-0.422919,-0.527849,6.797578,1.460156,4.025846,0.035384,0.091176,-0.436902,0.991699,0.369873,0.369141
0.648557,-0.346593,-0.423204,-0.529288,6.882875,1.861654,4.046126,-0.044419,0.083524,-0.380601,0.989502,0.369629,0.369141
0.647606,-0.346349,-0.423089,-0.530702,6.978291,2.026886,4.094746,-0.159343,0.073526,-0.306504,0.985107,0.365234,0.371338
0.646684,-0.346791,-0.422502,-0.532003,7.156317,1.96962,4.081935,-0.283133,0.05836,-0.196604,0.987061,0.371826,0.379883
0.645819,-0.347812,-0.421491,-0.533188,7.343985,1.718155,3.993686,-0.392953,0.046405,-0.098659,0.987061,0.369629,0.375488
0.644955,-0.34932,-0.42019,-0.534275,7.485078,1.434485,3.908083,-0.474867,0.027226,-0.023088,0.984863,0.371826,0.375488
0.644028,-0.35108,-0.418888,-0.53526,7.710151,1.081093,3.702064,-0.506726,-0.0139,0.002938,0.989258,0.371826,0.38208
