// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.346992,-0.513077,0.374159,-0.690184,16.562834,6.909227,12.554613,-0.081357,-5.816972,3.604339,0.977783,-0.545898,0.265869
-0.325145,-0.522872,0.393803,-0.682499,14.090667,6.860033,12.125285,-0.364336,-5.131588,3.746851,0.980957,-0.58374,0.219971
-0.304629,-0.530295,0.412721,-0.675019,6.875932,10.496994,13.017327,-0.542422,-4.63189,3.687569,0.986084,-0.616943,0.165527
-0.284968,-0.534038,0.435041,-0.666585,7.212924,9.875332,11.035587,-1.395615,-4.375932,4.181201,0.976074,-0.652832,0.124023
-0.272657,-0.534071,0.453862,-0.659117,2.557621,6.029827,4.494648,-1.841357,-2.935662,3.202483,0.966064,-0.688965,0.071777
-0.265002,-0.531131,0.47318,-0.65098,17.993715,10.8082,13.371716,-2.627365,-2.223468,2.878366,0.9646,-0.711182,0.046875
-0.264499,-0.525346,0.485653,-0.646678,19.613418,5.79837,16.986775,-2.283516,-0.40205,1.68923,0.966797,-0.719971,0.032227
-0.269937,-0.517917,0.491913,-0.645691,12.081242,6.065908,12.472962,-1.869475,1.059412,0.606757,0.968994,-0.717773,0.031982
-0.278226,-0.508467,0.494959,-0.647354,3.763365,6.058723,8.707631,-1.597555,2.054209,0.243842,0.970947,-0.710938,0.044678
-0.287449,-0.497046,0.497548,-0.650204,-0.260759,4.64607,6.002149,-1.626404,2.541994,0.341859,0.973389,-0.715576,0.064453
-0.295843,-0.48484,0.500137,-0.653659,-1.333277,2.356629,4.140022,-1.528116,2.627897,0.55828,0.971191,-0.70459,0.087646
-0.302425,-0.473283,0.501776,-0.657848,-1.967601,-0.145543,3.159197,-1.117447,2.482261,0.685773,0.971436,-0.711426,0.103027
-0.306695,-0.463791,0.500894,-0.663281,-1.905942,-1.502515,2.770429,-0.316071,2.255538,0.615114,0.971191,-0.702637,0.126465
-0.30925,-0.456837,0.496861,-0.66992,-0.845148,-0.27538,2.972109,0.535867,2.045413,0.374128,0.975342,-0.691406,0.15625
-0.311187,-0.452006,0.490503,-0.676948,0.661462,2.149246,3.751436,1.075462,1.885686,0.053531,0.972656,-0.673584,0.179199
